Gene	GSM7465903	GSM7465905	GSM7465907	GSM7465909	GSM7465911	GSM7465913	GSM7465915	GSM7465917	GSM7465919
IGLV2-23	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	10.9269813154219	6.80996568968647	-1.35082553848561	9.57362832179363	11.7557816298991
IGLV2-28	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLV2-33	2.88461054855719	2.82260521817515	2.58202337890509	2.92499410825988	-0.235340663129788	-1.86573162228269	-2.43564143663598	-1.46063349862321	-0.744806137861475
IGLV2-8	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	11.7921077794455	11.2787165047696	10.5112319392157	11.3066057726051	12.4071583674062
IGLV3-10	-1.56474487729607	-1.73856784154549	-1.27785641916722	-1.90415350707416	10.4689670756396	10.0432705670524	-1.35082553848561	5.32022935705936	6.74247328589128
IGLV3-12	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.18444842964984	-0.469733565214736	-2.43564143663598	7.22858390449283	-2.43564143663598
IGLV3-15	-1.56474487729607	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLV3-16	-1.56474487729607	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.776881152513706	-1.86573162228269	-0.508593795101875	0.869453357267013	-2.43564143663598
IGLV3-17	-1.56474487729607	1.31112909105011	0.522515226044032	0.737093279337159	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.18088970646378	-2.43564143663598
IGLV3-19	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	13.3355643730093	7.11776374226772	-1.01251661582048	9.22810876785298	0.0124326142138436
IGLV3-21	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	10.6996782872305	8.87105807186879	9.98398119889963	9.45843932971233	-0.744806137861475
IGLV3-22	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.77627287265135	-2.43564143663598
IGLV3-25	-1.02551848950384	-1.27058113764785	-2.43564143663598	-2.43564143663598	11.2334131163329	1.32938404404222	10.1503956704027	6.64433856736431	1.71111705093356
IGLV3-27	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	-1.14976545384205	-2.43564143663598	3.3844018601639	7.37817505790853	-2.43564143663598
IGLV3-32	-0.326215280218669	0.644087431126976	-0.643913911713827	1.61657191777633	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLV3-6	3.92581650845045	4.35818540740992	3.84877338514436	4.82907113566339	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.623884677008211	-2.43564143663598
IGLV3-7	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLV3-9	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.319930341278149	-1.45827977467599	-0.135849710180666	0.154455237271857	3.27182872674899
IGLV4-3	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	4.88567531129056	-2.43564143663598	0.881783961174129	2.92113599589043	3.96637018507577
IGLV4-60	-0.326215280218669	0.644087431126976	0.632492240713249	-0.55887305453277	9.97525686807614	-2.43564143663598	1.36061419820107	8.89127214379445	-2.43564143663598
IGLV4-69	2.85436842430526	2.62194195792858	2.37609751708313	3.41155961666922	11.2734744275822	0.111390708362275	10.0789457368232	9.99816151866797	-2.43564143663598
IGLV5-37	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.79456134841709	-2.43564143663598
IGLV5-45	8.49447801501517	8.39154676448267	8.82675941415267	10.3960298467095	9.42478130548411	1.87853302539988	-2.43564143663598	9.17572778995999	3.86805256295112
IGLV5-48	5.84883403304318	6.44282944357691	6.298205765224	7.03262751063311	-0.480849125908632	-1.86573162228269	1.84962975496228	0.244154196006573	1.5171424008162
IGLV6-57	0.496115814465263	1.61140161541362	0.919599857491377	0.936447360725724	10.5297733284914	5.60370014142286	4.78338990062625	5.87164230213182	7.04433971523811
IGLV7-43	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	7.6436871810077	9.82265356501429	-1.79358463967636	8.45588786433983	-0.744806137861475
IGLV7-46	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	10.988683939347	-1.45827977467599	8.47191922253291	10.9261114272163	9.42640990600065
IGLV8-61	4.64400809965716	4.9996203052249	5.08171008826451	5.42893712690306	0.831864917735458	8.37633825702101	9.44046998759358	7.36698692952199	-2.43564143663598
IGLV9-49	-1.56474487729607	-2.43564143663598	-1.74359543059832	-1.51661541928687	3.52152503522407	1.22272299846898	-2.43564143663598	1.82395178536048	-1.35551739229356
IGLVI-42	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLVI-63	2.97170970002928	2.67478439808334	2.66200921726561	3.75730041826199	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLVI-68	-0.633904514250899	-1.73856784154549	-0.204996199861227	0.229985547248151	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLVI-70	1.89077928844557	2.03171891190779	2.24372171866971	2.92499410825988	5.49126915059986	-2.43564143663598	4.59831180509774	3.4965982452908	5.41316224121741
IGLVIV-53	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLVIV-65	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLVV-58	-0.0727521259744528	-0.634544150248371	-1.27785641916722	-0.111184352556586	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGLVV-66	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGSF1	2.43122539121309	3.210400862484	2.8097927840822	2.8610379851012	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGSF10	-0.633904514250899	2.72575954033782	1.23064800919318	0.936447360725724	-1.6539457653686	-0.301086838552125	-2.43564143663598	-1.46063349862321	-0.744806137861475
IGSF11	5.8904124215637	6.0589433472078	6.0483048322738	6.6243014027547	-1.6539457653686	-1.45827977467599	-1.01251661582048	-1.46063349862321	0.280491107042822
IGSF11-AS1	5.6027316380383	6.14807007584921	5.97712457999069	6.41335073211024	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGSF21	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.86573162228269	-0.310217013297644	-1.96444273133989	-2.43564143663598
IGSF22	-2.43564143663598	-1.73856784154549	-1.74359543059832	-1.90415350707416	1.28961491348528	1.91324467425028	1.23922596816181	0.752043486846916	0.280491107042822
IGSF23	-1.56474487729607	-0.194631839034239	-0.926341233644155	-0.55887305453277	-0.0255984186832451	3.22005210009241	0.514197644530663	-1.46063349862321	-2.43564143663598
IGSF3	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.157485697794972	2.35323699558665	0.405541979165687	-0.623884677008211	-2.43564143663598
IGSF5	2.00530918408453	3.44143537223503	3.19750704270166	4.10664397132801	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IGSF6	2.6228120026316	3.44143537223503	3.12409449136834	3.0159073071181	2.68537659979847	2.74877559928552	2.72440134067938	3.88262485921782	3.4990582023666
IGSF8	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.33085491821885	4.35832966658483	4.0402010217963	4.15541586396143	4.30381106266017
IGSF9	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.719889752658135	2.42715632059561	0.160094116271997	-1.20180685439763	-2.43564143663598
IGSF9B	2.88461054855719	2.91335675485823	2.05909785202089	3.14236170975438	-0.235340663129788	-1.14092228978411	-0.135849710180666	0.244154196006573	1.40940838918604
IHH	3.50692774134897	3.36310222101113	4.15552671135301	3.23358228550546	0.157485697794972	2.35323699558665	0.709666501730202	-0.884098829374964	-2.43564143663598
IHO1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.35551739229356
IK	-1.56474487729607	-0.634544150248371	-0.926341233644155	-0.111184352556586	5.91014868543604	5.79033405795492	6.03256718661127	6.04154992178991	6.26302518267109
IKBIP	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.71363273255916	3.87683832872002	3.97515517731855	4.54994884083689	4.62604755782591
IKBKB	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.93910478353425	4.2806994981764	4.34974847970504	4.22866801531843	4.37713638753314
IKBKB-DT	-2.43564143663598	-2.43564143663598	-0.926341233644155	-2.43564143663598	0.319930341278149	0.69378870620294	1.30119640609287	-0.403510103197513	-0.317064569346572
IKBKE	3.61910124233087	4.20493405013231	3.84877338514436	4.16739940232186	3.95155363499265	3.88560511270241	3.8563346561679	4.61654548046049	4.66170155185934
IKBKE-AS1	5.15891741082509	5.45347258564647	5.42134364642721	6.03466284232433	-1.6539457653686	-2.43564143663598	-2.43564143663598	-2.18088970646378	-2.43564143663598
IKBKG	2.72663145456237	3.0596098081465	3.06647466983532	3.78341403434838	4.34035320789317	4.57435200067921	4.16210513823965	4.50982048197191	4.56459338306621
IKZF1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	6.99319360890661	6.15727324589586	7.64574436710339	6.88600569188037	7.37663149731037
IKZF2	-1.56474487729607	-1.27058113764785	-0.0271981664814242	-1.90415350707416	2.82723572999345	2.76786816691788	3.3554845187228	4.08129021739469	3.94723538125994
IKZF3	2.75964155222155	2.4507036173522	2.985883803284	4.03599436898047	6.26462388733147	5.62217738870741	6.48213523577817	6.8141389789208	6.33839904756546
IKZF4	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.03269476902836	1.98025865831922	1.10667797573583	1.89491049902852	0.873788400493533
IKZF5	0.330231317114612	1.99062512971925	2.05909785202089	2.01950168626428	3.73820313924768	3.17785033349252	3.80378464940558	3.46895760894302	3.62481356096059
IL10	-2.43564143663598	-1.73856784154549	-2.43564143663598	-1.51661541928687	1.36600409320111	0.845278351585305	-0.310217013297644	0.369040474470017	3.88825941637049
IL10RA	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	6.1341845664388	5.54680461986637	6.14878478702514	6.36266810519727	6.48823499244155
IL10RB	-2.43564143663598	-1.73856784154549	-2.43564143663598	-1.90415350707416	4.33085491821885	4.68395098866261	4.59212750814174	4.27462812016864	4.210598843524
IL11	-2.43564143663598	-1.73856784154549	-1.74359543059832	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.96444273133989	-0.317064569346572
IL11RA	-2.43564143663598	-1.73856784154549	-1.74359543059832	-2.43564143663598	1.12351436097929	3.089552410094	2.21418972239048	1.44330539962961	1.79912700713067
IL12A	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.235340663129788	-0.660736809476801	-1.35082553848561	0.446669663219314	-0.317064569346572
IL12A-AS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL12B	2.54920147289322	3.79172112431915	3.3010638511284	3.46631947130362	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL12RB1	-0.0727521259744528	-0.0165096379423947	-0.204996199861227	-0.55887305453277	4.96149423809068	4.77641184629752	4.89812204585506	4.79038929399741	4.79610960490012
IL12RB2	2.85436842430526	3.75538225362834	3.39768257801352	3.66667473325905	3.43551280308983	3.50813567501952	3.55943301705089	2.59440263021086	4.27340460119633
IL13	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.14976545384205	-1.45827977467599	-1.01251661582048	0.154455237271857	-2.43564143663598
IL13RA1	3.22906731936751	4.33374751783211	3.9897689245727	4.34154517392101	1.57354053506943	3.35242422521892	1.9689814997426	1.97569614722086	2.17308354621127
IL13RA2	-2.43564143663598	-2.43564143663598	-1.27785641916722	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.506461480193896
IL15	-2.43564143663598	-0.91779189524796	-1.74359543059832	-1.90415350707416	2.52803206732762	2.6285887873951	3.10055896151505	2.70910700066055	2.66980766879957
IL15RA	3.61910124233087	4.97875740850219	4.49097861509255	5.19928654708059	3.28624577590165	3.30092348788887	2.97310021882002	3.72408051620815	2.80349647332803
IL16	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	6.01172591778256	5.5412671195164	6.10167456579319	6.63866409687912	6.25915110740364
IL17A	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.74380448981912	2.56451948154132	3.57205687358083	2.1482697918704	3.07433032232304
IL17B	3.72317865536879	4.19592335781087	4.34514677752229	4.93770306233552	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL17C	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.6539457653686	-1.45827977467599	-1.35082553848561	-1.77627287265135	-0.317064569346572
IL17D	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.6539457653686	-0.469733565214736	-2.43564143663598	-1.46063349862321	-0.744806137861475
IL17F	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.508593795101875	-1.08795128024285	-1.35551739229356
IL17RA	2.58647616496961	3.95015749150185	3.44366902638864	3.61913363256112	4.61534451892754	4.79514449933515	5.20007665309638	4.82895268202458	5.11182676175066
IL17RB	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.14976545384205	-1.14092228978411	0.709666501730202	-0.546625254201272	-2.43564143663598
IL17RC	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.38850068737501	4.07380301685043	2.00666770780569	1.60441214643371	1.29297530837786
IL17RD	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.18088970646378	-2.43564143663598
IL17RE	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.28624577590165	5.32305944783338	3.84597667026288	3.14141140794881	1.02745268977396
IL17REL	1.82991391149836	2.22127273067428	1.29895563183185	2.6311193821086	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL18	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.35140233617903	2.85971539788248	2.81215160129702	2.30238830433951	2.62234239624277
IL18BP	-1.56474487729607	-1.73856784154549	-2.43564143663598	-2.43564143663598	2.88029120244917	2.85971539788248	2.85410314963348	3.43602629741712	2.46978957978206
IL18R1	2.25723048132194	-0.397885077350989	-1.27785641916722	-1.21144214219188	4.85949025431467	4.74784875387293	5.65937819132772	4.67617984572077	5.71981209399675
IL18RAP	4.34010282755203	5.24213347453443	5.0172766489859	4.94157352501375	4.16970678751714	4.19865337301627	4.82089467523717	3.83650325977204	4.41940690337379
IL19	-2.43564143663598	-1.27058113764785	-0.204996199861227	-0.959686702416579	-2.43564143663598	-2.43564143663598	-1.79358463967636	-2.43564143663598	-0.317064569346572
IL1A	4.9531388461713	5.42676300295979	5.44791165407248	5.94881224179581	0.598486729462707	-1.86573162228269	-2.43564143663598	-2.43564143663598	1.40940838918604
IL1B	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.89214798404757	3.63832905346134	0.615240021455822	3.81104399251392	8.19196096733268
IL1F10	0.142764600510946	-0.634544150248371	-0.643913911713827	0.58702938303543	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL1R1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.36600409320111	0.611628488945163	2.27722160935541	1.36548999711949	3.07433032232304
IL1R1-AS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL1R2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.19266320816321	1.52161601915658	0.288031566057437	1.7645596993463	4.68499058480669
IL1RAP	-2.43564143663598	-2.43564143663598	-0.407827291991273	-2.43564143663598	0.465921096648305	0.771521005160321	2.53105800578883	1.63789545615892	2.03490449072928
IL1RAPL1	3.05384850343216	4.07335562789155	3.84877338514436	3.51907661062035	-1.6539457653686	-2.43564143663598	-1.79358463967636	-2.43564143663598	-1.35551739229356
IL1RAPL2	4.91701658828081	2.03171891190779	1.36417475827059	1.61657191777633	-2.43564143663598	-1.86573162228269	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL1RL1	4.93879829103955	5.16573733210289	4.49097861509255	5.14325188174033	1.57354053506943	-0.15010718102456	1.30119640609287	-0.623884677008211	2.46978957978206
IL1RL2	1.69989187376453	3.01931393359193	2.76219401303896	3.08752327764417	-1.6539457653686	-1.45827977467599	-1.79358463967636	-2.18088970646378	-1.35551739229356
IL1RN	5.06300351591662	5.0150718431787	5.25506482890509	6.68904695708261	1.75494236738914	1.94714073589509	0.160094116271997	1.46212068350018	6.14622468271632
IL2	-2.43564143663598	-1.27058113764785	-1.74359543059832	-1.51661541928687	3.05197892477664	4.08145398040554	5.61126224238178	3.75873663421508	0.873788400493533
IL20	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.77627287265135	-2.43564143663598
IL20RA	-1.56474487729607	-0.91779189524796	-1.27785641916722	-0.55887305453277	-0.480849125908632	1.4759056211672	0.160094116271997	-1.96444273133989	-2.43564143663598
IL20RB	-0.326215280218669	0.284837646488349	-0.926341233644155	0.873008246178492	-1.14976545384205	-1.14092228978411	-1.35082553848561	-1.77627287265135	-1.35551739229356
IL21	-1.56474487729607	-0.397885077350989	-0.643913911713827	-1.21144214219188	0.719889752658135	-1.86573162228269	-0.738664083619498	0.107423816617384	0.873788400493533
IL21-AS1	5.14649137145631	5.35572070247165	5.33043502628112	4.57872188945844	-1.6539457653686	-1.86573162228269	-2.43564143663598	-1.60983822020535	0.506461480193896
IL21R	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.51661541928687	3.0049741941503	2.80531161159993	1.47257677949809	3.55033981204468	4.30381106266017
IL21R-AS1	5.8449940791359	5.75283691252191	6.08986811579659	6.54383828399675	-0.776881152513706	-1.45827977467599	-1.01251661582048	-0.884098829374964	-0.744806137861475
IL22	3.61910124233087	3.82716712842896	3.61422335308225	4.12718138216029	3.28624577590165	2.70981531376597	1.76419768395836	-0.623884677008211	5.53351365762557
IL22RA1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.235340663129788	2.19296349695372	0.288031566057437	-0.546625254201272	-2.43564143663598
IL22RA2	3.38529152267364	5.1044591307993	4.51271459905114	4.16739940232186	-0.235340663129788	-0.0134415542838755	-1.01251661582048	-1.77627287265135	-2.43564143663598
IL23A	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.75494236738914	1.10754224253683	1.7195064301146	1.26191944904589	3.4990582023666
IL23R	4.11626663339	4.95224722990167	4.65633417692422	5.02419778655313	3.0286679847925	4.10416639297514	4.3859473481129	3.49202809172014	2.71576092780496
IL24	6.92500562613299	6.93903772417125	7.10351097446815	7.70265552025517	-2.43564143663598	-1.14092228978411	-2.43564143663598	-1.32542359606909	-0.317064569346572
IL25	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.79358463967636	-2.43564143663598	-2.43564143663598
IL26	-1.56474487729607	-0.194631839034239	0.734676237536113	2.51123369196113	1.86432903978339	1.80649904366018	0.798290471070422	0.951636961415773	2.35831833811553
IL27	4.46544585346265	4.88095054808676	5.05232872536251	5.13988695517962	-2.43564143663598	-1.86573162228269	-1.79358463967636	-0.792046374063809	-1.35551739229356
IL27RA	4.81078021025136	5.18862975757728	4.9865389198063	5.70649071059833	5.21486307706339	4.89837780377136	4.59831180509774	5.39434737746421	5.3269616092404
IL2RA	-1.56474487729607	-2.43564143663598	-2.43564143663598	-1.90415350707416	3.26645283886047	2.58619360179709	3.50780310228463	3.38763805226123	3.80567625377781
IL2RB	4.81078021025136	4.65631667155879	4.67573209278767	4.32386089858808	5.38054154124657	5.30356609437079	5.24806641697776	6.75957109852244	5.52708445280284
IL2RG	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	8.167135149984	7.96532061737186	8.00527841875514	8.37582376828588	8.04782745459321
IL3	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL31	2.05933573645349	4.58908039121414	1.48638326718492	2.4689508376382	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL31RA	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.45827977467599	-2.43564143663598	-1.60983822020535	-2.43564143663598
IL32	2.69284833570724	2.53886190471908	2.87836995868632	3.22089862146729	9.45978992093869	10.0268951074477	9.13409767820549	9.9781312860597	9.72000152582991
IL33	4.53382978771992	2.99873591956881	3.8024640676671	2.4031080918882	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.96444273133989	-2.43564143663598
IL34	2.3027357148494	3.74306300815049	3.48823480713357	3.23358228550546	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.317064569346572
IL36A	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL36B	5.18345294728219	5.04548714249257	5.52480047091601	6.04729052839652	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL36G	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL36RN	-2.43564143663598	-1.73856784154549	-1.74359543059832	-1.51661541928687	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL37	1.94918044780469	0.284837646488349	1.42657263820958	-1.51661541928687	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL3RA	3.75626695047641	4.77602755768326	4.30418734469557	3.18216452014029	0.319930341278149	0.611628488945163	0.288031566057437	1.86694441454402	1.61738733200815
IL4	2.94325693853694	3.86176309226628	3.75461882110436	4.98722681420085	-2.43564143663598	-0.880943021696091	-1.01251661582048	-0.336946719564137	-2.43564143663598
IL4I1	2.05933573645349	0.533986571790476	0.632492240713249	2.81113870812145	3.73820313924768	5.02280216399239	3.65745995509701	4.38720039925907	3.17645646830782
IL4R	0.779725060151776	2.51007024623673	2.24372171866971	1.49541877463472	3.90110043492094	4.30704309261529	3.92683016022922	4.27196473739576	4.70790963388297
IL5	6.05236411447705	6.19630912689107	6.42206265619356	6.45456377415781	-1.14976545384205	-1.86573162228269	-1.79358463967636	-1.96444273133989	-2.43564143663598
IL5RA	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.79995791632314	-1.14092228978411	0.0196974022215128	0.0588073694385168	2.88620099405095
IL6	2.97170970002928	2.77499486254069	3.1051424359799	4.6131032086802	-0.776881152513706	-2.43564143663598	-2.43564143663598	-0.705516778430979	2.35831833811553
IL6-AS1	4.32914891670718	3.41061059462454	3.75461882110436	5.19928654708059	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.60983822020535	-2.43564143663598
IL6R	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.74380448981912	4.06611126194758	2.42371293725184	2.70910700066055	1.96051266734306
IL6R-AS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.14092228978411	-1.79358463967636	-1.20180685439763	-1.35551739229356
IL6ST	-2.43564143663598	-1.73856784154549	-0.926341233644155	-0.55887305453277	6.30156185896495	5.15919831654512	6.1060214504156	5.18802419204855	6.23568561549941
IL6ST-DT	1.47983967733618	0.841894242979221	1.29895563183185	2.57242146795219	1.12351436097929	1.4759056211672	0.615240021455822	0.200001728771964	0.0124326142138436
IL7	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.235340663129788	1.91324467425028	-0.310217013297644	1.30424400286403	0.280491107042822
IL7R	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	8.87351830154315	7.61019886786238	10.6492401855021	8.02907736859692	9.45590255829223
IL9	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
IL9R	-0.633904514250899	0.931477147900619	0.273683977769943	-0.111184352556586	1.03269476902836	0.771521005160321	2.3668886287399	2.10103295016122	0.280491107042822
ILDR1	-2.43564143663598	-0.91779189524796	-0.643913911713827	-0.959686702416579	-0.0255984186832451	0.524505257976453	-0.738664083619498	-1.08795128024285	-2.43564143663598
ILDR2	5.32250016545675	5.98502250631832	5.83482460449391	6.01091409148243	-0.776881152513706	-0.880943021696091	-0.310217013297644	-0.403510103197513	-1.35551739229356
ILF2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	5.98472469074578	5.34864751462473	5.43589297445495	5.70689518283037	5.7751162558841
ILF3	4.5899704749555	4.57524876480082	5.05726736090093	5.66729371921667	5.9967876673803	5.76442645530994	5.80284277600384	6.05167863428775	6.03733883914698
ILF3-DT	4.23838814025064	3.69270633392048	3.92640136099453	3.68526102313676	4.61534451892754	4.66879459391654	5.20818662445139	4.71591628902046	4.74161965437756
ILK	2.97170970002928	3.26311770156288	2.985883803284	3.76605758116615	5.0909229316875	5.24686013322495	5.45646485420905	5.68403702589183	5.12039398728201
ILKAP	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.52660506133474	4.64833515499118	4.72241031357577	4.71395524688006	4.92884366802657
ILRUN	1.47983967733618	1.85981625015604	2.34412477482268	2.07693559544306	3.86206780397701	3.82308853658048	3.45425670347286	3.68457140550708	3.78427009314799
ILRUN-AS1	3.72317865536879	4.03344719856383	3.84877338514436	4.51261213519326	3.0049741941503	2.912141961531	2.91482823330896	2.52451543092756	3.41798277970531
ILVBL	0.330231317114612	-1.73856784154549	-0.643913911713827	-1.21144214219188	3.55454367043959	4.54144542142707	3.39864603898749	3.24282221546224	3.1091818357985
ILVBL-AS1	0.903038197989016	2.64860510087667	2.49734132847226	2.38047536927896	-2.43564143663598	-0.880943021696091	-2.43564143663598	-2.43564143663598	-1.35551739229356
