NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
16P12 2 COPY NUMBER VARIATION SYNDROME 520KB %WIKIPATHWAYS_20260211%WP5510%HOMO SAPIENS	16P12 2 COPY NUMBER VARIATION SYNDROME 520KB %WIKIPATHWAYS_20260211%WP5510%HOMO SAPIENS		47	0.41899484	1.266685	0.129771	1.0	1.0	3240	tags=19%, list=13%, signal=22%	
PYRIMIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0006220	PYRIMIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0006220		41	0.43370023	1.2663434	0.12907432	1.0	1.0	7903	tags=51%, list=32%, signal=75%	
MODIFIED AMINO ACID TRANSPORT%GOBP%GO:0072337	MODIFIED AMINO ACID TRANSPORT%GOBP%GO:0072337		31	0.46076086	1.2660742	0.15579228	1.0	1.0	8142	tags=55%, list=33%, signal=82%	
POSITIVE REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0002891	POSITIVE REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0002891		22	0.4856273	1.2659227	0.14651494	1.0	1.0	4749	tags=36%, list=19%, signal=45%	
ESTROGEN METABOLIC PROCESS%GOBP%GO:0008210	ESTROGEN METABOLIC PROCESS%GOBP%GO:0008210		36	0.44360834	1.2657377	0.13715047	1.0	1.0	5362	tags=36%, list=22%, signal=46%	
POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729	POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729		141	0.36462536	1.2656946	0.061867267	1.0	1.0	6526	tags=30%, list=27%, signal=41%	
22Q11 2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20260211%WP4657%HOMO SAPIENS	22Q11 2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20260211%WP4657%HOMO SAPIENS		91	0.3825426	1.2655067	0.09495897	1.0	1.0	5813	tags=27%, list=24%, signal=36%	
REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983	REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983		127	0.36600843	1.2654107	0.07918552	1.0	1.0	6185	tags=34%, list=25%, signal=45%	
CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411	CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411		49	0.41843927	1.2653464	0.12722646	1.0	1.0	6652	tags=39%, list=27%, signal=53%	
EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050673	EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050673		51	0.41038677	1.2653105	0.12101911	1.0	1.0	2258	tags=20%, list=9%, signal=22%	
NUCLEOTIDE TRANSPORT%GOBP%GO:0006862	NUCLEOTIDE TRANSPORT%GOBP%GO:0006862		39	0.4368201	1.2651838	0.14229248	1.0	1.0	5197	tags=36%, list=21%, signal=45%	
INNATE IMMUNE RESPONSE IN MUCOSA%GOBP%GO:0002227	INNATE IMMUNE RESPONSE IN MUCOSA%GOBP%GO:0002227		28	0.46294582	1.2650213	0.14343707	1.0	1.0	4443	tags=36%, list=18%, signal=44%	
POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY%GOBP%GO:0002714	POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY%GOBP%GO:0002714		22	0.4856273	1.2649586	0.16262482	1.0	1.0	4749	tags=36%, list=19%, signal=45%	
BIOCARTA_INTRINSIC_PATHWAY%MSIGDB_C2%BIOCARTA_INTRINSIC_PATHWAY	BIOCARTA_INTRINSIC_PATHWAY%MSIGDB_C2%BIOCARTA_INTRINSIC_PATHWAY		20	0.5031799	1.2648362	0.17416546	1.0	1.0	3331	tags=30%, list=14%, signal=35%	
TRYPTOPHAN KYNURENINE PATHWAY IN POST COVID SYNDROME%WIKIPATHWAYS_20260211%WP5549%HOMO SAPIENS	TRYPTOPHAN KYNURENINE PATHWAY IN POST COVID SYNDROME%WIKIPATHWAYS_20260211%WP5549%HOMO SAPIENS		18	0.51765233	1.2647526	0.15988372	1.0	1.0	6262	tags=44%, list=26%, signal=60%	
SPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0030148	SPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0030148		101	0.37944123	1.2643162	0.08634772	1.0	1.0	5922	tags=33%, list=24%, signal=43%	
REGULATION OF MITF-M-DEPENDENT GENES INVOLVED IN APOPTOSIS%REACTOME%R-HSA-9824594.3	REGULATION OF MITF-M-DEPENDENT GENES INVOLVED IN APOPTOSIS%REACTOME%R-HSA-9824594.3		17	0.52166814	1.2642773	0.15208034	1.0	1.0	3811	tags=35%, list=16%, signal=42%	
BIOLOGICAL PROCESS INVOLVED IN INTRASPECIES INTERACTION BETWEEN ORGANISMS%GOBP%GO:0051703	BIOLOGICAL PROCESS INVOLVED IN INTRASPECIES INTERACTION BETWEEN ORGANISMS%GOBP%GO:0051703		29	0.46270686	1.2640669	0.16970547	1.0	1.0	7781	tags=38%, list=32%, signal=56%	
SOCIAL BEHAVIOR%GOBP%GO:0035176	SOCIAL BEHAVIOR%GOBP%GO:0035176		29	0.46270686	1.2639021	0.13692947	1.0	1.0	7781	tags=38%, list=32%, signal=56%	
SIGNALING BY FLT3 FUSION PROTEINS%REACTOME DATABASE ID RELEASE 95%9703465	SIGNALING BY FLT3 FUSION PROTEINS%REACTOME DATABASE ID RELEASE 95%9703465		17	0.51467746	1.2638457	0.16956522	1.0	1.0	3354	tags=35%, list=14%, signal=41%	
3'-PHOSPHOADENOSINE 5'-PHOSPHOSULFATE METABOLIC PROCESS%GOBP%GO:0050427	3'-PHOSPHOADENOSINE 5'-PHOSPHOSULFATE METABOLIC PROCESS%GOBP%GO:0050427		16	0.516499	1.2627368	0.15395683	1.0	1.0	7191	tags=56%, list=29%, signal=80%	
PURINE RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034035	PURINE RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034035		16	0.516499	1.2626512	0.15294118	1.0	1.0	7191	tags=56%, list=29%, signal=80%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		74	0.39074254	1.2619609	0.10687961	1.0	1.0	3648	tags=24%, list=15%, signal=28%	
OUTER DYNEIN ARM ASSEMBLY%GOBP%GO:0036158	OUTER DYNEIN ARM ASSEMBLY%GOBP%GO:0036158		20	0.50818527	1.2617909	0.17518248	1.0	1.0	5681	tags=45%, list=23%, signal=59%	
SECONDARY METABOLIC PROCESS%GOBP%GO:0019748	SECONDARY METABOLIC PROCESS%GOBP%GO:0019748		40	0.42791077	1.2615764	0.13770053	1.0	1.0	6955	tags=45%, list=28%, signal=63%	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE		86	0.38486406	1.2613828	0.09512485	1.0	1.0	9129	tags=49%, list=37%, signal=78%	
REGULATION OF STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0106118	REGULATION OF STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0106118		22	0.47880375	1.2609168	0.14993122	1.0	1.0	7554	tags=50%, list=31%, signal=72%	
INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.9	INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.9		91	0.38688678	1.260464	0.08939213	1.0	1.0	7593	tags=42%, list=31%, signal=60%	
HOST-MEDIATED SUPPRESSION OF SYMBIONT INVASION%GOBP%GO:0046597	HOST-MEDIATED SUPPRESSION OF SYMBIONT INVASION%GOBP%GO:0046597		19	0.5136374	1.2599075	0.15091679	1.0	1.0	3706	tags=32%, list=15%, signal=37%	
PID_RETINOIC_ACID_PATHWAY%MSIGDB_C2%PID_RETINOIC_ACID_PATHWAY	PID_RETINOIC_ACID_PATHWAY%MSIGDB_C2%PID_RETINOIC_ACID_PATHWAY		21	0.4924749	1.2597018	0.16550764	1.0	1.0	6517	tags=38%, list=27%, signal=52%	
REGULATION OF LYMPHOCYTE CHEMOTAXIS%GOBP%GO:1901623	REGULATION OF LYMPHOCYTE CHEMOTAXIS%GOBP%GO:1901623		22	0.48397636	1.2595513	0.1662234	1.0	1.0	6440	tags=50%, list=26%, signal=68%	
REGULATION OF PROTEIN NEDDYLATION%GOBP%GO:2000434	REGULATION OF PROTEIN NEDDYLATION%GOBP%GO:2000434		16	0.51309764	1.2591503	0.18156028	1.0	1.0	1721	tags=25%, list=7%, signal=27%	
SUMOYLATION OF CHROMATIN ORGANIZATION PROTEINS%REACTOME DATABASE ID RELEASE 95%4551638	SUMOYLATION OF CHROMATIN ORGANIZATION PROTEINS%REACTOME DATABASE ID RELEASE 95%4551638		53	0.40742025	1.2589852	0.12810946	1.0	1.0	3986	tags=25%, list=16%, signal=29%	
GLYCOLIPID METABOLIC PROCESS%GOBP%GO:0006664	GLYCOLIPID METABOLIC PROCESS%GOBP%GO:0006664		98	0.37768978	1.2589433	0.09904534	1.0	1.0	5922	tags=36%, list=24%, signal=47%	
NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0038061	NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0038061		30	0.4540427	1.2588605	0.1588785	1.0	1.0	4634	tags=30%, list=19%, signal=37%	
NEGATIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050765	NEGATIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050765		16	0.5184236	1.2587264	0.16690442	1.0	1.0	6078	tags=56%, list=25%, signal=75%	
MUCOSAL IMMUNE RESPONSE%GOBP%GO:0002385	MUCOSAL IMMUNE RESPONSE%GOBP%GO:0002385		39	0.43934587	1.2580823	0.15940054	1.0	1.0	4443	tags=33%, list=18%, signal=41%	
HISTIDINE METABOLISM%SMPDB%SMP0000044	HISTIDINE METABOLISM%SMPDB%SMP0000044		17	0.50248617	1.2579842	0.17804155	1.0	1.0	5704	tags=47%, list=23%, signal=61%	
POST COVID NEUROINFLAMMATION%WIKIPATHWAYS_20260211%WP5485%HOMO SAPIENS	POST COVID NEUROINFLAMMATION%WIKIPATHWAYS_20260211%WP5485%HOMO SAPIENS		23	0.4809961	1.2579378	0.16643742	1.0	1.0	11622	tags=78%, list=47%, signal=149%	
MITOTIC G2 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0007095	MITOTIC G2 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0007095		31	0.45274296	1.2578183	0.15033557	1.0	1.0	4952	tags=29%, list=20%, signal=36%	
CXCR4%IOB%CXCR4	CXCR4%IOB%CXCR4		63	0.3953004	1.2569549	0.13267814	1.0	1.0	7624	tags=43%, list=31%, signal=62%	
RELATIONSHIP BETWEEN INFLAMMATION COX 2 AND EGFR%WIKIPATHWAYS_20260211%WP4483%HOMO SAPIENS	RELATIONSHIP BETWEEN INFLAMMATION COX 2 AND EGFR%WIKIPATHWAYS_20260211%WP4483%HOMO SAPIENS		17	0.5185925	1.2568667	0.18470418	1.0	1.0	4983	tags=35%, list=20%, signal=44%	
REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING%GOBP%GO:2000677	REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING%GOBP%GO:2000677		17	0.51493776	1.25662	0.17794117	1.0	1.0	5535	tags=29%, list=23%, signal=38%	
HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM		112	0.3717061	1.2565652	0.1	1.0	1.0	5096	tags=29%, list=21%, signal=36%	
STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002223	STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002223		21	0.49040705	1.2564486	0.17226891	1.0	1.0	7225	tags=48%, list=29%, signal=67%	
DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648		72	0.39089552	1.2563246	0.11519608	1.0	1.0	5779	tags=39%, list=24%, signal=51%	
FATTY ACID BIOSYNTHESIS%WIKIPATHWAYS_20260211%WP357%HOMO SAPIENS	FATTY ACID BIOSYNTHESIS%WIKIPATHWAYS_20260211%WP357%HOMO SAPIENS		17	0.514353	1.2558526	0.18646409	1.0	1.0	8289	tags=41%, list=34%, signal=62%	
PROTEIN LOCALIZATION TO CILIUM%GOBP%GO:0061512	PROTEIN LOCALIZATION TO CILIUM%GOBP%GO:0061512		70	0.3979951	1.2558213	0.11083744	1.0	1.0	3394	tags=20%, list=14%, signal=23%	
REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703	REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703		195	0.35232505	1.2553717	0.053705692	1.0	1.0	8606	tags=44%, list=35%, signal=67%	
RESPONSE TO LECTIN%GOBP%GO:1990840	RESPONSE TO LECTIN%GOBP%GO:1990840		21	0.49040705	1.2552928	0.16737589	1.0	1.0	7225	tags=48%, list=29%, signal=67%	
STING PATHWAY IN KAWASAKI LIKE DISEASE AND COVID 19%WIKIPATHWAYS_20260211%WP4961%HOMO SAPIENS	STING PATHWAY IN KAWASAKI LIKE DISEASE AND COVID 19%WIKIPATHWAYS_20260211%WP4961%HOMO SAPIENS		19	0.4979771	1.2550515	0.18181819	1.0	1.0	8597	tags=53%, list=35%, signal=81%	
REGULATION OF CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0045540	REGULATION OF CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0045540		22	0.47880375	1.2549909	0.1891892	1.0	1.0	7554	tags=50%, list=31%, signal=72%	
REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903076	REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903076		102	0.3760637	1.2540098	0.090492554	1.0	1.0	6486	tags=30%, list=26%, signal=41%	
NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034763	NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034763		76	0.38772467	1.2536601	0.118990384	1.0	1.0	6063	tags=34%, list=25%, signal=45%	
GLYCOSPHINGOLIPID METABOLISM%WIKIPATHWAYS_20260211%WP5292%HOMO SAPIENS	GLYCOSPHINGOLIPID METABOLISM%WIKIPATHWAYS_20260211%WP5292%HOMO SAPIENS		15	0.5309349	1.2525394	0.18207681	1.0	1.0	7173	tags=60%, list=29%, signal=85%	
POSITIVE REGULATION OF INTERLEUKIN-12 PRODUCTION%GOBP%GO:0032735	POSITIVE REGULATION OF INTERLEUKIN-12 PRODUCTION%GOBP%GO:0032735		33	0.44828624	1.2521683	0.16016151	1.0	1.0	4621	tags=30%, list=19%, signal=37%	
KCNQ2 RELATED EPILEPSIES%WIKIPATHWAYS_20260211%WP5360%HOMO SAPIENS	KCNQ2 RELATED EPILEPSIES%WIKIPATHWAYS_20260211%WP5360%HOMO SAPIENS		16	0.5191744	1.2517399	0.17837079	1.0	1.0	5289	tags=38%, list=22%, signal=48%	
CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205	CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205		98	0.37404165	1.2516478	0.101969875	1.0	1.0	7792	tags=41%, list=32%, signal=60%	
GLYCOSYLPHOSPHATIDYL INOSITOL ANCHOR PATHWAY%WIKIPATHWAYS_20260211%WP5505%HOMO SAPIENS	GLYCOSYLPHOSPHATIDYL INOSITOL ANCHOR PATHWAY%WIKIPATHWAYS_20260211%WP5505%HOMO SAPIENS		24	0.47903255	1.251313	0.17178771	1.0	1.0	5745	tags=42%, list=23%, signal=54%	
